,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Value
2113,FRA,France,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,5.2
2114,DEU,Germany,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.8
2115,GRC,Greece,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,2.5
2116,HUN,Hungary,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.9
2117,ISL,Iceland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,5.0
2118,IRL,Ireland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.7
2119,ITA,Italy,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,2.2
2120,LUX,Luxembourg,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,2.0
2121,MEX,Mexico,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,17.4
2122,NLD,Netherlands,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.1
2123,NZL,New Zealand,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,8.6
2124,NOR,Norway,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.6
2125,POL,Poland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.3
2126,PRT,Portugal,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,3.3
2127,SVK,Slovak Republic,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,2.0
2128,ESP,Spain,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.4
2129,SWE,Sweden,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.5
2130,CHE,Switzerland,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.3
2131,TUR,Türkiye,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,20.1
2132,GBR,United Kingdom,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,6.3
2133,USA,United States,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,6.6
2134,BRA,Brazil,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,3.6
2135,CHL,Chile,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,5.0
2136,EST,Estonia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.4
2137,ISR,Israel,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,6.8
2138,LVA,Latvia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,1.0
2139,RUS,Russia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.1
2140,SVN,Slovenia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,2.9
2141,ZAF,South Africa,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,10.4
2142,OECD,OECD - Total,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,6.0
2143,AUS,Australia,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.36
2144,AUT,Austria,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.51
2145,BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.52
2146,CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.57
2147,FIN,Finland,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.17
2148,FRA,France,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,16.2
2149,DEU,Germany,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.62
2150,GRC,Greece,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.03
2151,HUN,Hungary,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.08
2152,IRL,Ireland,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.54
2153,ITA,Italy,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,16.47
2154,JPN,Japan,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.1
2155,KOR,Korea,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.83
2156,NLD,Netherlands,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.45
2157,NZL,New Zealand,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.87
2158,NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.67
2159,POL,Poland,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.68
2160,ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.75
2161,TUR,Türkiye,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.61
2162,GBR,United Kingdom,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.94
2163,USA,United States,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.57
2164,EST,Estonia,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,14.98
2165,OECD,OECD - Total,WL_TNOW,Time devoted to leisure and personal care,L,Value,TOT,Total,HOUR,Hours,0,Units,15.07
2166,AUS,Australia,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.8
2167,AUT,Austria,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.7
2168,BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.6
2169,CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.6
2170,FIN,Finland,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.3
2171,FRA,France,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,16.4
2172,DEU,Germany,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.7
2173,GRC,Greece,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.4
2174,HUN,Hungary,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.5
2175,IRL,Ireland,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.6
2176,ITA,Italy,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,16.9
2177,JPN,Japan,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.2
2178,KOR,Korea,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.1
2179,NLD,Netherlands,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.4
2180,NZL,New Zealand,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.6
2181,NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.0
2182,POL,Poland,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.9
2183,ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,16.1
2184,TUR,Türkiye,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.8
2185,GBR,United Kingdom,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.0
2186,USA,United States,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,14.8
2187,EST,Estonia,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.4
2188,OECD,OECD - Total,WL_TNOW,Time devoted to leisure and personal care,L,Value,MN,Men,HOUR,Hours,0,Units,15.2
2189,AUS,Australia,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,13.65
2190,AUT,Austria,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.31
2191,BEL,Belgium,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.33
2192,CAN,Canada,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.47
2193,FIN,Finland,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.05
2194,FRA,France,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.92
2195,DEU,Germany,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.57
2196,GRC,Greece,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.78
2197,HUN,Hungary,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.55
2198,IRL,Ireland,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.41
2199,ITA,Italy,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.52
2200,JPN,Japan,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.0
2201,KOR,Korea,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.47
2202,NLD,Netherlands,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.67
2203,NZL,New Zealand,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.53
2204,NOR,Norway,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,16.39
2205,POL,Poland,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.33
2206,ESP,Spain,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,15.26
2207,TUR,Türkiye,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.07
2208,GBR,United Kingdom,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.88
2209,USA,United States,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.29
2210,EST,Estonia,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.55
2211,OECD,OECD - Total,WL_TNOW,Time devoted to leisure and personal care,L,Value,WMN,Women,HOUR,Hours,0,Units,14.84
2212,COL,Colombia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,1.4
2213,LTU,Lithuania,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,2.4
2214,COL,Colombia,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,12.3
2215,LTU,Lithuania,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,11.8
2216,LTU,Lithuania,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,18.4
2217,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,50.0
2218,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,62.0
2219,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,54.0
2220,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,69.0
2221,COL,Colombia,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,45.0
2222,LTU,Lithuania,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,56.0
2223,COL,Colombia,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,1.0
2224,LTU,Lithuania,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,1.5
2225,LTU,Lithuania,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,26976.0
2226,LTU,Lithuania,IW_HNFW,Household net wealth,L,Value,TOT,Total,USD,US Dollar,0,Units,182039.0
2227,COL,Colombia,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,58.0
2228,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,72.0
2229,COL,Colombia,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,71.0
2230,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,72.0
2231,COL,Colombia,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,45.0
2232,LTU,Lithuania,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,71.0
2233,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,1.1
2234,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,2.5
2235,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,0.7
2236,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,2.5
2237,COL,Colombia,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,1.6
2238,LTU,Lithuania,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,2.4
2239,LTU,Lithuania,JE_PEARN,Personal earnings,L,Value,TOT,Total,USD,US Dollar,0,Units,31811.0
2240,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,80.0
2241,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,89.0
2242,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,76.0
2243,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,89.0
2244,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,83.0
2245,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,88.0
2246,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,92.0
2247,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,96.0
2248,COL,Colombia,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,80.0
2249,LTU,Lithuania,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,88.0
2250,COL,Colombia,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,59.0
2251,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,94.0
2252,COL,Colombia,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,56.0
2253,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,91.0
2254,COL,Colombia,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,61.0
2255,LTU,Lithuania,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,96.0
2256,COL,Colombia,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,406.0
2257,LTU,Lithuania,ES_STCS,Student skills,L,Value,TOT,Total,AVSCORE,Average score,0,Units,480.0
2258,COL,Colombia,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,409.0
2259,LTU,Lithuania,ES_STCS,Student skills,L,Value,MN,Men,AVSCORE,Average score,0,Units,472.0
2260,COL,Colombia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,402.0
2261,LTU,Lithuania,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,Units,488.0
2262,COL,Colombia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,459.0
2263,LTU,Lithuania,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,Units,522.0
2264,COL,Colombia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,373.0
2265,LTU,Lithuania,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,Units,432.0
2266,COL,Colombia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,14.0
2267,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,Units,18.0
2268,COL,Colombia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,14.0
2269,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,Units,18.0
2270,COL,Colombia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,14.0
2271,LTU,Lithuania,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,Units,19.0
2272,COL,Colombia,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,22.6
2273,LTU,Lithuania,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,Units,10.5
2274,COL,Colombia,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,82.0
2275,LTU,Lithuania,EQ_WATER,Water quality,L,Value,TOT,Total,PC,Percentage,0,Units,83.0
2276,COL,Colombia,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,80.0
2277,LTU,Lithuania,EQ_WATER,Water quality,L,Value,MN,Men,PC,Percentage,0,Units,85.0
2278,COL,Colombia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,83.0
2279,LTU,Lithuania,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,81.0
2280,COL,Colombia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,53.0
2281,LTU,Lithuania,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,57.0
2282,COL,Colombia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,76.7
2283,LTU,Lithuania,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,76.4
2284,COL,Colombia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,73.5
2285,LTU,Lithuania,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,71.6
2286,COL,Colombia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,79.9
2287,LTU,Lithuania,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,81.2
2288,COL,Colombia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,80.0
2289,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,46.0
2290,COL,Colombia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,84.0
2291,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,52.0
2292,COL,Colombia,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,78.0
2293,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,WMN,Women,PC,Percentage,0,Units,42.0
2294,COL,Colombia,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,84.0
2295,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,HGH,High,PC,Percentage,0,Units,67.0
2296,COL,Colombia,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,76.0
2297,LTU,Lithuania,HS_SFRH,Self-reported health,L,Value,LW,Low,PC,Percentage,0,Units,26.0
2298,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,5.7
2299,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,TOT,Total,AVSCORE,Average score,0,Units,6.4
2300,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,5.7
2301,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,MN,Men,AVSCORE,Average score,0,Units,6.6
2302,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,5.7
2303,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,WMN,Women,AVSCORE,Average score,0,Units,6.2
2304,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,7.1
2305,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,HGH,High,AVSCORE,Average score,0,Units,7.2
2306,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,5.7
2307,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,LW,Low,AVSCORE,Average score,0,Units,6.2
2308,COL,Colombia,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,23.1
2309,LTU,Lithuania,PS_REPH,Homicide rate,L,Value,TOT,Total,RATIO,Ratio,0,Units,2.5
2310,COL,Colombia,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,43.0
2311,LTU,Lithuania,PS_REPH,Homicide rate,L,Value,MN,Men,RATIO,Ratio,0,Units,4.0
2312,COL,Colombia,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,4.1
2313,LTU,Lithuania,PS_REPH,Homicide rate,L,Value,WMN,Women,RATIO,Ratio,0,Units,1.0
2314,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,23.7
2315,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,TOT,Total,PC,Percentage,0,Units,1.0
2316,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,28.2
2317,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,MN,Men,PC,Percentage,0,Units,1.1
2318,COL,Colombia,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,17.1
2319,LTU,Lithuania,WL_EWLH,Employees working very long hours,L,Value,WMN,Women,PC,Percentage,0,Units,0.8
2320,CRI,Costa Rica,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,Total,AVSCORE,Average score,0,Units,1.8
2321,CRI,Costa Rica,HO_BASE,Dwellings without basic facilities,L,Value,TOT,Total,PC,Percentage,0,Units,2.3
2322,CRI,Costa Rica,HO_HISH,Housing expenditure,L,Value,TOT,Total,PC,Percentage,0,Units,17.0
2323,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,TOT,Total,PC,Percentage,0,Units,47.0
2324,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,MN,Men,PC,Percentage,0,Units,59.0
2325,CRI,Costa Rica,PS_FSAFEN,Feeling safe walking alone at night,L,Value,WMN,Women,PC,Percentage,0,Units,36.0
2326,CRI,Costa Rica,HO_NUMR,Rooms per person,L,Value,TOT,Total,RATIO,Ratio,0,Units,1.2
2327,CRI,Costa Rica,IW_HADI,Household net adjusted disposable income,L,Value,TOT,Total,USD,US Dollar,0,Units,16517.0
2328,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,TOT,Total,PC,Percentage,0,Units,55.0
2329,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,MN,Men,PC,Percentage,0,Units,68.0
2330,CRI,Costa Rica,JE_EMPL,Employment rate,L,Value,WMN,Women,PC,Percentage,0,Units,41.0
2331,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,TOT,Total,PC,Percentage,0,Units,1.5
2332,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,MN,Men,PC,Percentage,0,Units,0.8
2333,CRI,Costa Rica,JE_LTUR,Long-term unemployment rate,L,Value,WMN,Women,PC,Percentage,0,Units,2.6
2334,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,TOT,Total,PC,Percentage,0,Units,82.0
2335,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,MN,Men,PC,Percentage,0,Units,80.0
2336,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,WMN,Women,PC,Percentage,0,Units,85.0
2337,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,HGH,High,PC,Percentage,0,Units,90.0
2338,CRI,Costa Rica,SC_SNTWS,Quality of support network,L,Value,LW,Low,PC,Percentage,0,Units,85.0
2339,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,TOT,Total,PC,Percentage,0,Units,43.0
2340,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,MN,Men,PC,Percentage,0,Units,41.0
2341,CRI,Costa Rica,ES_EDUA,Educational attainment,L,Value,WMN,Women,PC,Percentage,0,Units,44.0
